LakeID	row	col	AreaRatio	s3_initi_1
167	672	203	0.009781126	672_203_Lake_Rousseau
167	672	204	0.032687935	672_204_Lake_Rousseau
167	672	205	0.007858369	672_205_Lake_Rousseau
167	673	201	6.78053E-08	673_201_Lake_Rousseau
167	673	202	0.011184326	673_202_Lake_Rousseau
167	673	203	0.057551165	673_203_Lake_Rousseau
167	673	204	0.058863825	673_204_Lake_Rousseau
167	673	205	0.061888508	673_205_Lake_Rousseau
167	673	206	0.008989533	673_206_Lake_Rousseau
167	673	207	0.019083545	673_207_Lake_Rousseau
167	673	208	0.027588768	673_208_Lake_Rousseau
167	673	209	0.003837981	673_209_Lake_Rousseau
167	673	210	0.003691092	673_210_Lake_Rousseau
167	673	211	0.029604634	673_211_Lake_Rousseau
167	673	212	0.019043488	673_212_Lake_Rousseau
167	674	200	0.003874	674_200_Lake_Rousseau
167	674	201	0.02419392	674_201_Lake_Rousseau
167	674	202	0.038216346	674_202_Lake_Rousseau
167	674	203	0.023226881	674_203_Lake_Rousseau
167	674	204	0.023183995	674_204_Lake_Rousseau
167	674	205	0.059833156	674_205_Lake_Rousseau
167	674	206	0.058354485	674_206_Lake_Rousseau
167	674	207	0.031476499	674_207_Lake_Rousseau
167	674	208	0.025491869	674_208_Lake_Rousseau
167	674	209	0.049752088	674_209_Lake_Rousseau
167	674	210	0.036562322	674_210_Lake_Rousseau
167	674	211	0.03171522	674_211_Lake_Rousseau
167	674	212	0.043958911	674_212_Lake_Rousseau
167	674	213	0.02430258	674_213_Lake_Rousseau
167	675	200	0.006486685	675_200_Lake_Rousseau
167	675	201	0.038504961	675_201_Lake_Rousseau
167	675	202	0.032852852	675_202_Lake_Rousseau
167	675	203	0.004112022	675_203_Lake_Rousseau
167	675	205	0.026875166	675_205_Lake_Rousseau
167	675	206	0.029462817	675_206_Lake_Rousseau
167	675	207	0.001132998	675_207_Lake_Rousseau
167	675	209	0.012365365	675_209_Lake_Rousseau
167	675	210	0.018143115	675_210_Lake_Rousseau
168	576	307	0.038290112	576_307_Lake_Rowell
168	576	308	0.066652422	576_308_Lake_Rowell
168	577	306	2.34571E-08	577_306_Lake_Rowell
168	577	307	0.339979786	577_307_Lake_Rowell
168	577	308	0.29642515	577_308_Lake_Rowell
168	578	307	0.188435063	578_307_Lake_Rowell
168	578	308	0.070217444	578_308_Lake_Rowell
169	573	303	0.019634158	573_303_Lake_Sampson
169	573	304	0.058063024	573_304_Lake_Sampson
169	573	305	0.048143269	573_305_Lake_Sampson
169	573	306	0.006797218	573_306_Lake_Sampson
169	574	302	0.001975298	574_302_Lake_Sampson
169	574	303	0.076243501	574_303_Lake_Sampson
169	574	304	0.078889505	574_304_Lake_Sampson
169	574	305	0.078889496	574_305_Lake_Sampson
169	574	306	0.078410036	574_306_Lake_Sampson
169	574	307	0.021463108	574_307_Lake_Sampson
169	575	302	0.000578046	575_302_Lake_Sampson
169	575	303	0.074346514	575_303_Lake_Sampson
169	575	304	0.078889499	575_304_Lake_Sampson
169	575	305	0.078889491	575_305_Lake_Sampson
169	575	306	0.069484576	575_306_Lake_Sampson
169	575	307	0.004655451	575_307_Lake_Sampson
169	576	303	0.034571596	576_303_Lake_Sampson
169	576	304	0.077785676	576_304_Lake_Sampson
169	576	305	0.077514606	576_305_Lake_Sampson
169	576	306	0.023113878	576_306_Lake_Sampson
169	577	304	0.008871761	577_304_Lake_Sampson
169	577	305	0.002790296	577_305_Lake_Sampson
170	747	296	0.005309469	747_296_Lake_Saunders_at_Eustis
170	747	297	0.011235044	747_297_Lake_Saunders_at_Eustis
170	747	298	0.010277028	747_298_Lake_Saunders_at_Eustis
170	748	296	0.133572469	748_296_Lake_Saunders_at_Eustis
170	748	297	0.430768279	748_297_Lake_Saunders_at_Eustis
170	748	298	0.058817968	748_298_Lake_Saunders_at_Eustis
170	749	296	0.172625211	749_296_Lake_Saunders_at_Eustis
170	749	297	0.177394531	749_297_Lake_Saunders_at_Eustis
171	316	66	0.006651947	316_66_Lake_Seminole
171	316	67	1.00728E-05	316_67_Lake_Seminole
171	317	64	0	317_64_Lake_Seminole
171	317	65	0.005429322	317_65_Lake_Seminole
171	317	66	0.009311739	317_66_Lake_Seminole
171	318	63	0.003516379	318_63_Lake_Seminole
171	318	64	0.007593964	318_64_Lake_Seminole
171	318	65	0.014850899	318_65_Lake_Seminole
171	318	66	9.65601E-05	318_66_Lake_Seminole
171	318	90	2.91232E-08	318_90_Lake_Seminole
171	318	91	0.008424002	318_91_Lake_Seminole
171	318	92	0.008721826	318_92_Lake_Seminole
171	318	93	2.04098E-07	318_93_Lake_Seminole
171	319	61	0	319_61_Lake_Seminole
171	319	62	0.009092535	319_62_Lake_Seminole
171	319	63	0.017391728	319_63_Lake_Seminole
171	319	64	0.007744913	319_64_Lake_Seminole
171	319	65	0.000501635	319_65_Lake_Seminole
171	319	86	0.000701108	319_86_Lake_Seminole
171	319	87	0.0044792	319_87_Lake_Seminole
171	319	88	0.005492869	319_88_Lake_Seminole
171	319	89	0.004429958	319_89_Lake_Seminole
171	319	90	0.000240667	319_90_Lake_Seminole
171	319	91	0.001947704	319_91_Lake_Seminole
171	319	92	0.001599027	319_92_Lake_Seminole
171	320	61	0.01547613	320_61_Lake_Seminole
171	320	62	0.0161568	320_62_Lake_Seminole
171	320	85	0.000138324	320_85_Lake_Seminole
171	320	86	0.009446159	320_86_Lake_Seminole
171	320	87	5.28777E-07	320_87_Lake_Seminole
171	320	88	0.000655336	320_88_Lake_Seminole
171	321	60	0.000349564	321_60_Lake_Seminole
171	321	61	0.020715212	321_61_Lake_Seminole
171	321	62	0.001308933	321_62_Lake_Seminole
171	321	83	1.04397E-09	321_83_Lake_Seminole
171	321	84	0.005534051	321_84_Lake_Seminole
171	321	85	0.010823893	321_85_Lake_Seminole
171	321	86	0.001299622	321_86_Lake_Seminole
171	322	58	0	322_58_Lake_Seminole
171	322	59	0.025081943	322_59_Lake_Seminole
171	322	60	0.022416436	322_60_Lake_Seminole
171	322	61	0.011888761	322_61_Lake_Seminole
171	322	64	0.006161188	322_64_Lake_Seminole
171	322	65	0.011468923	322_65_Lake_Seminole
171	322	66	0.009385236	322_66_Lake_Seminole
171	322	81	0.002394724	322_81_Lake_Seminole
171	322	82	0.009005974	322_82_Lake_Seminole
171	322	83	0.015845246	322_83_Lake_Seminole
171	322	84	0.016003413	322_84_Lake_Seminole
171	322	85	0.001885208	322_85_Lake_Seminole
171	323	58	0	323_58_Lake_Seminole
171	323	59	0.021281979	323_59_Lake_Seminole
171	323	60	0.019995096	323_60_Lake_Seminole
171	323	61	0.003099875	323_61_Lake_Seminole
171	323	64	0.003875671	323_64_Lake_Seminole
171	323	65	0.005595334	323_65_Lake_Seminole
171	323	77	0.001305385	323_77_Lake_Seminole
171	323	78	0.006965827	323_78_Lake_Seminole
171	323	79	0.008042349	323_79_Lake_Seminole
171	323	80	0.011975096	323_80_Lake_Seminole
171	323	81	0.008309399	323_81_Lake_Seminole
171	323	82	0.010082054	323_82_Lake_Seminole
171	323	83	0.002452008	323_83_Lake_Seminole
171	323	84	0.000620675	323_84_Lake_Seminole
171	324	59	0.00126774	324_59_Lake_Seminole
171	324	60	0.000934416	324_60_Lake_Seminole
171	324	77	0.009033079	324_77_Lake_Seminole
171	324	78	1.74944E-06	324_78_Lake_Seminole
171	324	79	0.002228202	324_79_Lake_Seminole
171	324	80	0.002468461	324_80_Lake_Seminole
171	325	75	0.00100619	325_75_Lake_Seminole
171	325	76	0.007359766	325_76_Lake_Seminole
171	325	77	0.00193089	325_77_Lake_Seminole
171	326	58	0	326_58_Lake_Seminole
171	326	59	0.010211971	326_59_Lake_Seminole
171	326	60	5.34049E-05	326_60_Lake_Seminole
171	326	65	0.001123526	326_65_Lake_Seminole
171	326	66	0.000108606	326_66_Lake_Seminole
171	326	75	0.002547667	326_75_Lake_Seminole
171	326	76	0.007257662	326_76_Lake_Seminole
171	327	58	0	327_58_Lake_Seminole
171	327	59	0.02514907	327_59_Lake_Seminole
171	327	60	0.02129559	327_60_Lake_Seminole
171	327	61	0.020630223	327_61_Lake_Seminole
171	327	62	0.019429202	327_62_Lake_Seminole
171	327	63	0.017628502	327_63_Lake_Seminole
171	327	64	0.017311735	327_64_Lake_Seminole
171	327	65	0.020919064	327_65_Lake_Seminole
171	327	66	0.023751528	327_66_Lake_Seminole
171	327	67	0.018108721	327_67_Lake_Seminole
171	327	68	0.010933897	327_68_Lake_Seminole
171	327	69	0.000981541	327_69_Lake_Seminole
171	327	75	0.003833648	327_75_Lake_Seminole
171	327	76	0.002376575	327_76_Lake_Seminole
171	328	58	0	328_58_Lake_Seminole
171	328	59	0	328_59_Lake_Seminole
171	328	60	0.021868697	328_60_Lake_Seminole
171	328	61	0.023350586	328_61_Lake_Seminole
171	328	62	0.025149068	328_62_Lake_Seminole
171	328	63	0.024951616	328_63_Lake_Seminole
171	328	64	0.023351745	328_64_Lake_Seminole
171	328	65	0.023437545	328_65_Lake_Seminole
171	328	66	0.022120154	328_66_Lake_Seminole
171	328	67	0.018122834	328_67_Lake_Seminole
171	328	68	0.024441886	328_68_Lake_Seminole
171	328	69	0.018066389	328_69_Lake_Seminole
171	328	70	0.00503665	328_70_Lake_Seminole
171	328	74	4.28088E-06	328_74_Lake_Seminole
171	328	75	0.010786754	328_75_Lake_Seminole
171	328	76	4.95517E-05	328_76_Lake_Seminole
171	329	61	0.000790754	329_61_Lake_Seminole
171	329	62	0.003898258	329_62_Lake_Seminole
171	329	63	0.000627729	329_63_Lake_Seminole
171	329	65	0.000433079	329_65_Lake_Seminole
171	329	66	0.000227937	329_66_Lake_Seminole
171	329	68	0.000787795	329_68_Lake_Seminole
171	329	69	0.003772117	329_69_Lake_Seminole
171	329	70	0.012815528	329_70_Lake_Seminole
171	329	71	0.012783546	329_71_Lake_Seminole
171	329	72	0.00269953	329_72_Lake_Seminole
171	329	73	7.80713E-08	329_73_Lake_Seminole
171	329	74	0.005649992	329_74_Lake_Seminole
171	329	75	0.005284466	329_75_Lake_Seminole
171	329	76	0.000216176	329_76_Lake_Seminole
171	330	71	0.001603122	330_71_Lake_Seminole
171	330	72	0.007038949	330_72_Lake_Seminole
171	330	73	0.007190183	330_73_Lake_Seminole
171	330	74	0.006598749	330_74_Lake_Seminole
171	330	75	0.001299086	330_75_Lake_Seminole
171	331	73	0.000341019	331_73_Lake_Seminole
171	331	74	5.08815E-05	331_74_Lake_Seminole
172	637	303	0.12429716	637_303_Lake_Susan
172	637	304	0.347422668	637_304_Lake_Susan
172	638	303	0.276072888	638_303_Lake_Susan
172	638	304	0.252207284	638_304_Lake_Susan
173	735	306	0.217746128	735_306_Lake_Umatilla
173	735	307	0.022518597	735_307_Lake_Umatilla
173	736	306	0.086133264	736_306_Lake_Umatilla
173	736	307	0.52539035	736_307_Lake_Umatilla
173	736	308	0.012146172	736_308_Lake_Umatilla
173	737	307	0.119079094	737_307_Lake_Umatilla
173	737	308	0.016986395	737_308_Lake_Umatilla
174	413	288	0.065847092	413_288_Lake_Verne
174	413	289	0.19899681	413_289_Lake_Verne
174	413	290	0.109147644	413_290_Lake_Verne
174	413	291	0.011901786	413_291_Lake_Verne
174	414	288	0.031934258	414_288_Lake_Verne
174	414	289	0.246209056	414_289_Lake_Verne
174	414	290	0.236791792	414_290_Lake_Verne
174	414	291	0.004838651	414_291_Lake_Verne
174	415	289	0.04904903	415_289_Lake_Verne
174	415	290	0.04528388	415_290_Lake_Verne
175	705	279	5.75255E-05	705_279_Lake_Weir
175	705	280	0.002518717	705_280_Lake_Weir
175	705	281	3.08729E-08	705_281_Lake_Weir
175	706	274	0.000272966	706_274_Lake_Weir
175	706	275	0.010728688	706_275_Lake_Weir
175	706	276	0.017849306	706_276_Lake_Weir
175	706	278	0.002501991	706_278_Lake_Weir
175	706	279	0.020985442	706_279_Lake_Weir
175	706	280	0.025493284	706_280_Lake_Weir
175	706	281	0.023149579	706_281_Lake_Weir
175	706	282	0.018349368	706_282_Lake_Weir
175	706	283	0.004377014	706_283_Lake_Weir
175	707	275	0.005775047	707_275_Lake_Weir
175	707	276	0.012910061	707_276_Lake_Weir
175	707	277	0.004689345	707_277_Lake_Weir
175	707	278	0.020619358	707_278_Lake_Weir
175	707	279	0.025493287	707_279_Lake_Weir
175	707	280	0.025493287	707_280_Lake_Weir
175	707	281	0.025493283	707_281_Lake_Weir
175	707	282	0.025493285	707_282_Lake_Weir
175	707	283	0.022496086	707_283_Lake_Weir
175	707	284	6.74548E-05	707_284_Lake_Weir
175	708	277	0.010810424	708_277_Lake_Weir
175	708	278	0.025493284	708_278_Lake_Weir
175	708	279	0.025493288	708_279_Lake_Weir
175	708	280	0.025493286	708_280_Lake_Weir
175	708	281	0.025493287	708_281_Lake_Weir
175	708	282	0.025493287	708_282_Lake_Weir
175	708	283	0.025482935	708_283_Lake_Weir
175	708	284	0.001241721	708_284_Lake_Weir
175	709	274	0.004616733	709_274_Lake_Weir
175	709	275	0.010105762	709_275_Lake_Weir
175	709	276	0.004718656	709_276_Lake_Weir
175	709	277	0.004249705	709_277_Lake_Weir
175	709	278	0.024685781	709_278_Lake_Weir
175	709	279	0.025493285	709_279_Lake_Weir
175	709	280	0.025493283	709_280_Lake_Weir
175	709	281	0.025493284	709_281_Lake_Weir
175	709	282	0.025493286	709_282_Lake_Weir
175	709	283	0.022308214	709_283_Lake_Weir
175	709	284	0.000417786	709_284_Lake_Weir
175	710	274	0.012385647	710_274_Lake_Weir
175	710	275	0.023417603	710_275_Lake_Weir
175	710	276	0.023153587	710_276_Lake_Weir
175	710	277	0.020109823	710_277_Lake_Weir
175	710	278	0.022214499	710_278_Lake_Weir
175	710	279	0.025493287	710_279_Lake_Weir
175	710	280	0.025493285	710_280_Lake_Weir
175	710	281	0.025493287	710_281_Lake_Weir
175	710	282	0.023709489	710_282_Lake_Weir
175	710	283	0.005689267	710_283_Lake_Weir
175	711	274	0.001486382	711_274_Lake_Weir
175	711	275	0.005494016	711_275_Lake_Weir
175	711	276	0.011375439	711_276_Lake_Weir
175	711	277	0.007141466	711_277_Lake_Weir
175	711	278	0.023262544	711_278_Lake_Weir
175	711	279	0.025493286	711_279_Lake_Weir
175	711	280	0.025493287	711_280_Lake_Weir
175	711	281	0.022302172	711_281_Lake_Weir
175	711	282	0.004399659	711_282_Lake_Weir
175	712	278	3.15108E-07	712_278_Lake_Weir
175	712	279	0.012222746	712_279_Lake_Weir
175	712	280	0.01707126	712_280_Lake_Weir
175	712	281	0.004205963	712_281_Lake_Weir
177	618	304	0.004107766	618_304_Lake_Winnnott_South_Bull_Pond
177	619	304	0.222777755	619_304_Lake_Winnnott_South_Bull_Pond
177	619	305	0.201955896	619_305_Lake_Winnnott_South_Bull_Pond
177	619	306	0.034555922	619_306_Lake_Winnnott_South_Bull_Pond
177	620	303	0.057372077	620_303_Lake_Winnnott_South_Bull_Pond
177	620	304	0.271053274	620_304_Lake_Winnnott_South_Bull_Pond
177	620	305	0.051095842	620_305_Lake_Winnnott_South_Bull_Pond
177	621	304	0.14817606	621_304_Lake_Winnnott_South_Bull_Pond
177	621	305	0.008905407	621_305_Lake_Winnnott_South_Bull_Pond
178	717	359	0.010807107	717_359_Lake_Winona
178	717	361	0.021847905	717_361_Lake_Winona
178	718	359	0.035286827	718_359_Lake_Winona
178	718	360	0.467893417	718_360_Lake_Winona
178	718	361	0.453532449	718_361_Lake_Winona
178	718	362	0.010632295	718_362_Lake_Winona
179	729	295	0.001231719	729_295_Lake_Yale_at_Grand_Island
179	729	296	0.004149892	729_296_Lake_Yale_at_Grand_Island
179	729	297	0.000958521	729_297_Lake_Yale_at_Grand_Island
179	730	295	0.025537749	730_295_Lake_Yale_at_Grand_Island
179	730	296	0.037687524	730_296_Lake_Yale_at_Grand_Island
179	730	297	0.032288666	730_297_Lake_Yale_at_Grand_Island
179	730	298	0.001501111	730_298_Lake_Yale_at_Grand_Island
179	731	294	0.00330571	731_294_Lake_Yale_at_Grand_Island
179	731	295	0.036273053	731_295_Lake_Yale_at_Grand_Island
179	731	296	0.037687521	731_296_Lake_Yale_at_Grand_Island
179	731	297	0.037687521	731_297_Lake_Yale_at_Grand_Island
179	731	298	0.035209098	731_298_Lake_Yale_at_Grand_Island
179	731	299	0.030488464	731_299_Lake_Yale_at_Grand_Island
179	731	300	0.000248255	731_300_Lake_Yale_at_Grand_Island
179	732	294	0.013086526	732_294_Lake_Yale_at_Grand_Island
179	732	295	0.037687519	732_295_Lake_Yale_at_Grand_Island
179	732	296	0.037687523	732_296_Lake_Yale_at_Grand_Island
179	732	297	0.037687522	732_297_Lake_Yale_at_Grand_Island
179	732	298	0.03768752	732_298_Lake_Yale_at_Grand_Island
179	732	299	0.03768752	732_299_Lake_Yale_at_Grand_Island
179	732	300	0.006611272	732_300_Lake_Yale_at_Grand_Island
179	733	294	0.001353348	733_294_Lake_Yale_at_Grand_Island
179	733	295	0.011148249	733_295_Lake_Yale_at_Grand_Island
179	733	296	0.017102444	733_296_Lake_Yale_at_Grand_Island
179	733	297	0.037687521	733_297_Lake_Yale_at_Grand_Island
179	733	298	0.037687522	733_298_Lake_Yale_at_Grand_Island
179	733	299	0.037687523	733_299_Lake_Yale_at_Grand_Island
179	733	300	0.026071993	733_300_Lake_Yale_at_Grand_Island
179	734	296	3.53485E-06	734_296_Lake_Yale_at_Grand_Island
179	734	297	0.025671992	734_297_Lake_Yale_at_Grand_Island
179	734	298	0.037687522	734_298_Lake_Yale_at_Grand_Island
179	734	299	0.037687521	734_299_Lake_Yale_at_Grand_Island
179	734	300	0.015298975	734_300_Lake_Yale_at_Grand_Island
179	735	297	3.98732E-07	735_297_Lake_Yale_at_Grand_Island
179	735	298	0.037598986	735_298_Lake_Yale_at_Grand_Island
179	735	299	0.037687519	735_299_Lake_Yale_at_Grand_Island
179	735	300	0.020913164	735_300_Lake_Yale_at_Grand_Island
179	736	298	0.029691131	736_298_Lake_Yale_at_Grand_Island
179	736	299	0.035828266	736_299_Lake_Yale_at_Grand_Island
179	736	300	0.006520443	736_300_Lake_Yale_at_Grand_Island
179	737	298	0.008275026	737_298_Lake_Yale_at_Grand_Island
179	737	299	0.029602513	737_299_Lake_Yale_at_Grand_Island
179	738	298	0.001947951	738_298_Lake_Yale_at_Grand_Island
179	738	299	0.014456252	738_299_Lake_Yale_at_Grand_Island
180	401	216	0.412805632	401_216_Langdale_Lake
180	401	217	0.021548721	401_217_Langdale_Lake
180	402	216	0.43673879	402_216_Langdale_Lake
180	402	217	0.128906857	402_217_Langdale_Lake
181	410	372	0.013488438	410_372_Laura_S_Walker_Lake
181	411	372	0.074352162	411_372_Laura_S_Walker_Lake
181	411	373	0.275462791	411_373_Laura_S_Walker_Lake
181	412	373	0.616468842	412_373_Laura_S_Walker_Lake
181	412	374	0.020227767	412_374_Laura_S_Walker_Lake
182	664	349	0.226360734	664_349_Little_Como_Lake_at_Pomona_Park
182	665	349	0.773639266	665_349_Little_Como_Lake_at_Pomona_Park
183	600	326	0.142996716	600_326_Little_Lake_Johnson_Big_Lake_Johnson
183	601	326	0.14364828	601_326_Little_Lake_Johnson_Big_Lake_Johnson
183	601	327	0.311663737	601_327_Little_Lake_Johnson_Big_Lake_Johnson
183	601	328	0.026914513	601_328_Little_Lake_Johnson_Big_Lake_Johnson
183	602	327	0.374776754	602_327_Little_Lake_Johnson_Big_Lake_Johnson
184	673	349	0.709920036	673_349_Little_Mall_Lake_at_Crescent_City
184	674	349	0.290079964	674_349_Little_Mall_Lake_at_Crescent_City
185	248	352	0.000231628	248_352_Little_Ocmulgee_Lake
185	249	352	0.088091136	249_352_Little_Ocmulgee_Lake
185	249	353	0.219201453	249_353_Little_Ocmulgee_Lake
185	250	352	0.211095012	250_352_Little_Ocmulgee_Lake
185	250	353	0.255369776	250_353_Little_Ocmulgee_Lake
185	251	352	0.090298966	251_352_Little_Ocmulgee_Lake
185	251	353	0.135712029	251_353_Little_Ocmulgee_Lake
186	627	298	0.104150282	627_298_Little_Orange_Lake
186	627	299	0.08193024	627_299_Little_Orange_Lake
186	627	300	0.030099908	627_300_Little_Orange_Lake
186	628	298	0.162661188	628_298_Little_Orange_Lake
186	628	299	0.263115771	628_299_Little_Orange_Lake
186	628	300	0.138876475	628_300_Little_Orange_Lake
186	629	298	0.026783972	629_298_Little_Orange_Lake
186	629	299	0.061360658	629_299_Little_Orange_Lake
186	629	300	0.084826564	629_300_Little_Orange_Lake
186	630	299	0.003522843	630_299_Little_Orange_Lake
186	630	300	0.042672098	630_300_Little_Orange_Lake
187	410	232	0.731914367	410_232_Loch_Laurel
187	410	233	0.134582934	410_233_Loch_Laurel
187	411	232	0.132343221	411_232_Loch_Laurel
187	411	233	0.001159477	411_233_Loch_Laurel
188	628	287	0.007932585	628_287_Lochloosa_Lake_at_Hawthorne
188	628	288	0.017157579	628_288_Lochloosa_Lake_at_Hawthorne
188	628	289	0.00956365	628_289_Lochloosa_Lake_at_Hawthorne
188	629	286	0.006564149	629_286_Lochloosa_Lake_at_Hawthorne
188	629	287	0.025722467	629_287_Lochloosa_Lake_at_Hawthorne
188	629	288	0.026416085	629_288_Lochloosa_Lake_at_Hawthorne
188	629	289	0.026411063	629_289_Lochloosa_Lake_at_Hawthorne
188	629	290	0.00835318	629_290_Lochloosa_Lake_at_Hawthorne
188	630	284	4.48386E-05	630_284_Lochloosa_Lake_at_Hawthorne
188	630	285	0.01080096	630_285_Lochloosa_Lake_at_Hawthorne
188	630	286	0.025276262	630_286_Lochloosa_Lake_at_Hawthorne
188	630	287	0.026416084	630_287_Lochloosa_Lake_at_Hawthorne
188	630	288	0.026416086	630_288_Lochloosa_Lake_at_Hawthorne
188	630	289	0.026416084	630_289_Lochloosa_Lake_at_Hawthorne
188	630	290	0.017399011	630_290_Lochloosa_Lake_at_Hawthorne
188	631	284	0.003380569	631_284_Lochloosa_Lake_at_Hawthorne
188	631	285	0.026416085	631_285_Lochloosa_Lake_at_Hawthorne
188	631	286	0.026416082	631_286_Lochloosa_Lake_at_Hawthorne
188	631	287	0.026416085	631_287_Lochloosa_Lake_at_Hawthorne
188	631	288	0.026416084	631_288_Lochloosa_Lake_at_Hawthorne
188	631	289	0.026416082	631_289_Lochloosa_Lake_at_Hawthorne
188	631	290	0.017928126	631_290_Lochloosa_Lake_at_Hawthorne
188	632	283	0.000265974	632_283_Lochloosa_Lake_at_Hawthorne
188	632	284	0.00620079	632_284_Lochloosa_Lake_at_Hawthorne
188	632	285	0.026416085	632_285_Lochloosa_Lake_at_Hawthorne
188	632	286	0.026416084	632_286_Lochloosa_Lake_at_Hawthorne
188	632	287	0.026416086	632_287_Lochloosa_Lake_at_Hawthorne
188	632	288	0.026416087	632_288_Lochloosa_Lake_at_Hawthorne
188	632	289	0.026416082	632_289_Lochloosa_Lake_at_Hawthorne
188	632	290	0.012052317	632_290_Lochloosa_Lake_at_Hawthorne
188	633	282	0.000118031	633_282_Lochloosa_Lake_at_Hawthorne
188	633	283	0.01993071	633_283_Lochloosa_Lake_at_Hawthorne
188	633	284	0.025544782	633_284_Lochloosa_Lake_at_Hawthorne
188	633	285	0.021691679	633_285_Lochloosa_Lake_at_Hawthorne
188	633	286	0.02641608	633_286_Lochloosa_Lake_at_Hawthorne
188	633	287	0.026416086	633_287_Lochloosa_Lake_at_Hawthorne
188	633	288	0.026416086	633_288_Lochloosa_Lake_at_Hawthorne
188	633	289	0.026416083	633_289_Lochloosa_Lake_at_Hawthorne
188	633	290	0.010168739	633_290_Lochloosa_Lake_at_Hawthorne
188	634	283	0.006204944	634_283_Lochloosa_Lake_at_Hawthorne
188	634	284	0.00236391	634_284_Lochloosa_Lake_at_Hawthorne
188	634	285	5.47126E-05	634_285_Lochloosa_Lake_at_Hawthorne
188	634	286	0.02393078	634_286_Lochloosa_Lake_at_Hawthorne
188	634	287	0.026416084	634_287_Lochloosa_Lake_at_Hawthorne
188	634	288	0.026416082	634_288_Lochloosa_Lake_at_Hawthorne
188	634	289	0.026416084	634_289_Lochloosa_Lake_at_Hawthorne
188	634	290	0.011717624	634_290_Lochloosa_Lake_at_Hawthorne
188	635	286	0.019099763	635_286_Lochloosa_Lake_at_Hawthorne
188	635	287	0.026416086	635_287_Lochloosa_Lake_at_Hawthorne
188	635	288	0.026416085	635_288_Lochloosa_Lake_at_Hawthorne
188	635	289	0.023857682	635_289_Lochloosa_Lake_at_Hawthorne
188	635	290	0.003534369	635_290_Lochloosa_Lake_at_Hawthorne
188	636	286	0.003091758	636_286_Lochloosa_Lake_at_Hawthorne
188	636	287	0.013969469	636_287_Lochloosa_Lake_at_Hawthorne
188	636	288	0.010617234	636_288_Lochloosa_Lake_at_Hawthorne
188	636	289	0.001480355	636_289_Lochloosa_Lake_at_Hawthorne
257	618	311	0.119807992	618_311_Long_Lake
257	618	312	0.398386033	618_312_Long_Lake
257	618	313	0.000188151	618_313_Long_Lake
257	619	311	0.048050914	619_311_Long_Lake
257	619	312	0.43356691	619_312_Long_Lake
189	420	233	0.044181214	420_233_Long_Pond
189	420	234	0.190081053	420_234_Long_Pond
189	420	235	0.233068069	420_235_Long_Pond
189	420	236	0.089593628	420_236_Long_Pond
189	421	233	0.076134229	421_233_Long_Pond
189	421	234	0.237763371	421_234_Long_Pond
189	421	235	0.045344997	421_235_Long_Pond
189	421	236	0.083833439	421_236_Long_Pond
190	688	349	0.265388654	688_349_Lower_Lake_Louise_at_Seville
190	688	350	0.08015812	688_350_Lower_Lake_Louise_at_Seville
190	689	349	0.412507267	689_349_Lower_Lake_Louise_at_Seville
190	689	350	0.042951093	689_350_Lower_Lake_Louise_at_Seville
190	690	349	0.198994866	690_349_Lower_Lake_Louise_at_Seville
191	731	285	0.017674287	731_285_Lowrie_Brown_Staff_at_Pump_House
191	731	286	1.27289E-06	731_286_Lowrie_Brown_Staff_at_Pump_House
191	732	285	0.228211017	732_285_Lowrie_Brown_Staff_at_Pump_House
191	732	286	0.262013812	732_286_Lowrie_Brown_Staff_at_Pump_House
191	732	287	0.000457767	732_287_Lowrie_Brown_Staff_at_Pump_House
191	733	285	0.130368413	733_285_Lowrie_Brown_Staff_at_Pump_House
191	733	286	0.360404524	733_286_Lowrie_Brown_Staff_at_Pump_House
191	733	287	0.000868906	733_287_Lowrie_Brown_Staff_at_Pump_House
192	593	319	1.31542E-06	593_319_Lowry_Lake_at_Keystone_Heights
192	593	320	0.018192385	593_320_Lowry_Lake_at_Keystone_Heights
192	593	321	0.008202335	593_321_Lowry_Lake_at_Keystone_Heights
192	594	319	0.001708784	594_319_Lowry_Lake_at_Keystone_Heights
192	594	320	0.112103521	594_320_Lowry_Lake_at_Keystone_Heights
192	594	321	0.119000107	594_321_Lowry_Lake_at_Keystone_Heights
192	594	322	0.075108884	594_322_Lowry_Lake_at_Keystone_Heights
192	594	323	0.000917144	594_323_Lowry_Lake_at_Keystone_Heights
192	595	320	0.073677709	595_320_Lowry_Lake_at_Keystone_Heights
192	595	321	0.121727765	595_321_Lowry_Lake_at_Keystone_Heights
192	595	322	0.119086246	595_322_Lowry_Lake_at_Keystone_Heights
192	595	323	0.060442044	595_323_Lowry_Lake_at_Keystone_Heights
192	596	320	0.007717759	596_320_Lowry_Lake_at_Keystone_Heights
192	596	321	0.082730802	596_321_Lowry_Lake_at_Keystone_Heights
192	596	322	0.121509159	596_322_Lowry_Lake_at_Keystone_Heights
192	596	323	0.069390767	596_323_Lowry_Lake_at_Keystone_Heights
192	597	322	0.007862638	597_322_Lowry_Lake_at_Keystone_Heights
192	597	323	0.000620635	597_323_Lowry_Lake_at_Keystone_Heights
193	596	318	0.007069234	596_318_Magnolia_Lake_at_Keystone_Heights
193	597	317	0.015379128	597_317_Magnolia_Lake_at_Keystone_Heights
